example_id,path,original_word,speaker_id,split,label,label_index,source_type,offset_samples,frames,sample_rate,is_synthetic
scv1-010037,down/712e4d58_nohash_1.wav,down,712e4d58,training,down,5,recording,0,16000,16000,False
scv1-010038,down/712e4d58_nohash_2.wav,down,712e4d58,training,down,5,recording,0,16000,16000,False
scv1-010039,down/712e4d58_nohash_3.wav,down,712e4d58,training,down,5,recording,0,16000,16000,False
scv1-010040,down/712e4d58_nohash_4.wav,down,712e4d58,training,down,5,recording,0,16000,16000,False
scv1-010041,down/71904de3_nohash_0.wav,down,71904de3,training,down,5,recording,0,16000,16000,False
scv1-010042,down/71aa5b54_nohash_0.wav,down,71aa5b54,training,down,5,recording,0,16000,16000,False
scv1-010043,down/71aa5b54_nohash_1.wav,down,71aa5b54,training,down,5,recording,0,16000,16000,False
scv1-010044,down/71bf8f48_nohash_0.wav,down,71bf8f48,training,down,5,recording,0,16000,16000,False
scv1-010045,down/71e6ab20_nohash_0.wav,down,71e6ab20,training,down,5,recording,0,16000,16000,False
scv1-010046,down/71e6ab20_nohash_1.wav,down,71e6ab20,training,down,5,recording,0,16000,16000,False
scv1-010047,down/71f6fed7_nohash_0.wav,down,71f6fed7,training,down,5,recording,0,16000,16000,False
scv1-010048,down/71f9bba8_nohash_0.wav,down,71f9bba8,training,down,5,recording,0,16000,16000,False
scv1-010049,down/7211390b_nohash_0.wav,down,7211390b,training,down,5,recording,0,16000,16000,False
scv1-010050,down/7211390b_nohash_1.wav,down,7211390b,training,down,5,recording,0,16000,16000,False
scv1-010051,down/7211390b_nohash_2.wav,down,7211390b,training,down,5,recording,0,16000,16000,False
scv1-010052,down/7211390b_nohash_3.wav,down,7211390b,training,down,5,recording,0,16000,16000,False
scv1-010053,down/7211390b_nohash_4.wav,down,7211390b,training,down,5,recording,0,16000,16000,False
scv1-010054,down/72320401_nohash_0.wav,down,72320401,training,down,5,recording,0,16000,16000,False
scv1-010055,down/72320401_nohash_1.wav,down,72320401,training,down,5,recording,0,16000,16000,False
scv1-010056,down/723efc4c_nohash_0.wav,down,723efc4c,training,down,5,recording,0,16000,16000,False
scv1-010057,down/72be9202_nohash_0.wav,down,72be9202,training,down,5,recording,0,16000,16000,False
scv1-010058,down/72be9202_nohash_1.wav,down,72be9202,training,down,5,recording,0,12632,16000,False
scv1-010059,down/72be9202_nohash_2.wav,down,72be9202,training,down,5,recording,0,14118,16000,False
scv1-010060,down/73124b26_nohash_0.wav,down,73124b26,training,down,5,recording,0,16000,16000,False
scv1-010061,down/7318280c_nohash_0.wav,down,7318280c,training,down,5,recording,0,16000,16000,False
scv1-010062,down/735845ab_nohash_0.wav,down,735845ab,training,down,5,recording,0,16000,16000,False
scv1-010063,down/735845ab_nohash_1.wav,down,735845ab,training,down,5,recording,0,16000,16000,False
scv1-010064,down/735845ab_nohash_2.wav,down,735845ab,training,down,5,recording,0,16000,16000,False
scv1-010065,down/735845ab_nohash_3.wav,down,735845ab,training,down,5,recording,0,16000,16000,False
scv1-010066,down/735845ab_nohash_4.wav,down,735845ab,training,down,5,recording,0,16000,16000,False
scv1-010067,down/73af0c50_nohash_0.wav,down,73af0c50,training,down,5,recording,0,16000,16000,False
scv1-010068,down/73cccfaf_nohash_0.wav,down,73cccfaf,training,down,5,recording,0,16000,16000,False
scv1-010069,down/73cccfaf_nohash_1.wav,down,73cccfaf,training,down,5,recording,0,16000,16000,False
scv1-010070,down/73dda36a_nohash_0.wav,down,73dda36a,training,down,5,recording,0,16000,16000,False
scv1-010071,down/742d6431_nohash_0.wav,down,742d6431,training,down,5,recording,0,16000,16000,False
scv1-010072,down/742d6431_nohash_1.wav,down,742d6431,training,down,5,recording,0,16000,16000,False
scv1-010073,down/742d6431_nohash_2.wav,down,742d6431,training,down,5,recording,0,16000,16000,False
scv1-010074,down/742d6431_nohash_3.wav,down,742d6431,training,down,5,recording,0,16000,16000,False
scv1-010075,down/742d6431_nohash_4.wav,down,742d6431,training,down,5,recording,0,16000,16000,False
scv1-010076,down/74551073_nohash_0.wav,down,74551073,training,down,5,recording,0,16000,16000,False
scv1-010077,down/74551073_nohash_1.wav,down,74551073,training,down,5,recording,0,16000,16000,False
scv1-010078,down/745a8e32_nohash_0.wav,down,745a8e32,training,down,5,recording,0,16000,16000,False
scv1-010079,down/748cb308_nohash_0.wav,down,748cb308,training,down,5,recording,0,15604,16000,False
scv1-010080,down/74b73f88_nohash_0.wav,down,74b73f88,training,down,5,recording,0,16000,16000,False
scv1-010081,down/75b631ff_nohash_0.wav,down,75b631ff,training,down,5,recording,0,16000,16000,False
scv1-010082,down/763188c4_nohash_0.wav,down,763188c4,training,down,5,recording,0,16000,16000,False
scv1-010083,down/763188c4_nohash_1.wav,down,763188c4,training,down,5,recording,0,16000,16000,False
scv1-010084,down/763188c4_nohash_2.wav,down,763188c4,training,down,5,recording,0,16000,16000,False
scv1-010085,down/763188c4_nohash_3.wav,down,763188c4,training,down,5,recording,0,16000,16000,False
scv1-010086,down/763188c4_nohash_4.wav,down,763188c4,training,down,5,recording,0,16000,16000,False
scv1-010087,down/76424fa5_nohash_0.wav,down,76424fa5,training,down,5,recording,0,16000,16000,False
scv1-010088,down/76424fa5_nohash_1.wav,down,76424fa5,training,down,5,recording,0,16000,16000,False
scv1-010089,down/765ffccb_nohash_0.wav,down,765ffccb,training,down,5,recording,0,16000,16000,False
scv1-010090,down/76b58705_nohash_0.wav,down,76b58705,training,down,5,recording,0,16000,16000,False
scv1-010091,down/76e53db9_nohash_0.wav,down,76e53db9,training,down,5,recording,0,16000,16000,False
scv1-010092,down/77655bdf_nohash_0.wav,down,77655bdf,training,down,5,recording,0,16000,16000,False
scv1-010093,down/778a4a01_nohash_0.wav,down,778a4a01,training,down,5,recording,0,13654,16000,False
scv1-010094,down/77f185d3_nohash_0.wav,down,77f185d3,training,down,5,recording,0,16000,16000,False
scv1-010095,down/78030270_nohash_0.wav,down,78030270,training,down,5,recording,0,16000,16000,False
scv1-010096,down/7846fd85_nohash_0.wav,down,7846fd85,training,down,5,recording,0,16000,16000,False
scv1-010097,down/7846fd85_nohash_1.wav,down,7846fd85,training,down,5,recording,0,16000,16000,False
scv1-010098,down/7846fd85_nohash_2.wav,down,7846fd85,training,down,5,recording,0,16000,16000,False
scv1-010099,down/7846fd85_nohash_3.wav,down,7846fd85,training,down,5,recording,0,16000,16000,False
scv1-010100,down/7846fd85_nohash_4.wav,down,7846fd85,training,down,5,recording,0,16000,16000,False
scv1-010101,down/784e281a_nohash_0.wav,down,784e281a,training,down,5,recording,0,16000,16000,False
scv1-010102,down/784e281a_nohash_1.wav,down,784e281a,training,down,5,recording,0,16000,16000,False
scv1-010103,down/78622c2b_nohash_0.wav,down,78622c2b,training,down,5,recording,0,16000,16000,False
scv1-010104,down/78622c2b_nohash_1.wav,down,78622c2b,training,down,5,recording,0,16000,16000,False
scv1-010105,down/78622c2b_nohash_2.wav,down,78622c2b,training,down,5,recording,0,16000,16000,False
scv1-010106,down/7a5530c9_nohash_0.wav,down,7a5530c9,training,down,5,recording,0,16000,16000,False
scv1-010107,down/7ab5b8f7_nohash_0.wav,down,7ab5b8f7,training,down,5,recording,0,16000,16000,False
scv1-010108,down/7bf801d1_nohash_0.wav,down,7bf801d1,training,down,5,recording,0,16000,16000,False
scv1-010109,down/7cb5c0b7_nohash_0.wav,down,7cb5c0b7,training,down,5,recording,0,14861,16000,False
scv1-010110,down/7cbf645a_nohash_0.wav,down,7cbf645a,training,down,5,recording,0,16000,16000,False
scv1-010111,down/7cbf645a_nohash_1.wav,down,7cbf645a,training,down,5,recording,0,16000,16000,False
scv1-010112,down/7cf14c54_nohash_0.wav,down,7cf14c54,training,down,5,recording,0,16000,16000,False
scv1-010113,down/7cf14c54_nohash_1.wav,down,7cf14c54,training,down,5,recording,0,16000,16000,False
scv1-010114,down/7cfb1618_nohash_0.wav,down,7cfb1618,training,down,5,recording,0,16000,16000,False
scv1-010115,down/7e2d5caf_nohash_0.wav,down,7e2d5caf,training,down,5,recording,0,16000,16000,False
scv1-010116,down/7e2d5caf_nohash_1.wav,down,7e2d5caf,training,down,5,recording,0,16000,16000,False
scv1-010117,down/7e4fa1d8_nohash_0.wav,down,7e4fa1d8,training,down,5,recording,0,16000,16000,False
scv1-010118,down/7e556a2c_nohash_0.wav,down,7e556a2c,training,down,5,recording,0,16000,16000,False
scv1-010119,down/7e556a2c_nohash_1.wav,down,7e556a2c,training,down,5,recording,0,16000,16000,False
scv1-010120,down/7e6bd776_nohash_0.wav,down,7e6bd776,training,down,5,recording,0,16000,16000,False
scv1-010121,down/7e6bd776_nohash_1.wav,down,7e6bd776,training,down,5,recording,0,16000,16000,False
scv1-010122,down/7ea032f3_nohash_0.wav,down,7ea032f3,training,down,5,recording,0,16000,16000,False
scv1-010123,down/7ea032f3_nohash_1.wav,down,7ea032f3,training,down,5,recording,0,16000,16000,False
scv1-010124,down/7ea032f3_nohash_2.wav,down,7ea032f3,training,down,5,recording,0,16000,16000,False
scv1-010125,down/7ea032f3_nohash_3.wav,down,7ea032f3,training,down,5,recording,0,16000,16000,False
scv1-010126,down/7ea032f3_nohash_4.wav,down,7ea032f3,training,down,5,recording,0,16000,16000,False
scv1-010127,down/7f74626f_nohash_0.wav,down,7f74626f,training,down,5,recording,0,16000,16000,False
scv1-010128,down/7f74626f_nohash_1.wav,down,7f74626f,training,down,5,recording,0,16000,16000,False
scv1-010129,down/7f74626f_nohash_2.wav,down,7f74626f,training,down,5,recording,0,16000,16000,False
scv1-010130,down/7f74626f_nohash_3.wav,down,7f74626f,training,down,5,recording,0,16000,16000,False
scv1-010131,down/7f74626f_nohash_4.wav,down,7f74626f,training,down,5,recording,0,16000,16000,False
scv1-010132,down/7ff085e1_nohash_0.wav,down,7ff085e1,training,down,5,recording,0,13654,16000,False
scv1-010133,down/7ff085e1_nohash_1.wav,down,7ff085e1,training,down,5,recording,0,13654,16000,False
scv1-010134,down/7ff4fc72_nohash_0.wav,down,7ff4fc72,training,down,5,recording,0,16000,16000,False
scv1-010135,down/8012c69d_nohash_0.wav,down,8012c69d,training,down,5,recording,0,16000,16000,False
scv1-010136,down/8012c69d_nohash_1.wav,down,8012c69d,training,down,5,recording,0,16000,16000,False
scv1-010137,down/8012c69d_nohash_2.wav,down,8012c69d,training,down,5,recording,0,16000,16000,False
scv1-010138,down/8012c69d_nohash_3.wav,down,8012c69d,training,down,5,recording,0,16000,16000,False
scv1-010139,down/8012c69d_nohash_4.wav,down,8012c69d,training,down,5,recording,0,16000,16000,False
scv1-010140,down/80b8eab4_nohash_0.wav,down,80b8eab4,training,down,5,recording,0,16000,16000,False
scv1-010141,down/80f056c0_nohash_0.wav,down,80f056c0,training,down,5,recording,0,16000,16000,False
scv1-010142,down/8134f43f_nohash_0.wav,down,8134f43f,training,down,5,recording,0,16000,16000,False
scv1-010143,down/8134f43f_nohash_1.wav,down,8134f43f,training,down,5,recording,0,16000,16000,False
scv1-010144,down/8134f43f_nohash_2.wav,down,8134f43f,training,down,5,recording,0,16000,16000,False
scv1-010145,down/8134f43f_nohash_3.wav,down,8134f43f,training,down,5,recording,0,16000,16000,False
scv1-010146,down/8134f43f_nohash_4.wav,down,8134f43f,training,down,5,recording,0,16000,16000,False
scv1-010147,down/815f0f03_nohash_0.wav,down,815f0f03,training,down,5,recording,0,16000,16000,False
scv1-010148,down/815f0f03_nohash_1.wav,down,815f0f03,training,down,5,recording,0,16000,16000,False
scv1-010149,down/81a345a3_nohash_0.wav,down,81a345a3,training,down,5,recording,0,16000,16000,False
scv1-010150,down/825f450d_nohash_0.wav,down,825f450d,training,down,5,recording,0,16000,16000,False
scv1-010151,down/8281a2a8_nohash_0.wav,down,8281a2a8,training,down,5,recording,0,16000,16000,False
scv1-010152,down/8281a2a8_nohash_1.wav,down,8281a2a8,training,down,5,recording,0,16000,16000,False
scv1-010153,down/8281a2a8_nohash_2.wav,down,8281a2a8,training,down,5,recording,0,16000,16000,False
scv1-010154,down/8281a2a8_nohash_3.wav,down,8281a2a8,training,down,5,recording,0,16000,16000,False
scv1-010155,down/8281a2a8_nohash_4.wav,down,8281a2a8,training,down,5,recording,0,16000,16000,False
scv1-010156,down/82c6d220_nohash_0.wav,down,82c6d220,training,down,5,recording,0,11146,16000,False
scv1-010157,down/82e7204d_nohash_0.wav,down,82e7204d,training,down,5,recording,0,15019,16000,False
scv1-010158,down/82e7204d_nohash_1.wav,down,82e7204d,training,down,5,recording,0,15702,16000,False
scv1-010159,down/833a0279_nohash_0.wav,down,833a0279,training,down,5,recording,0,16000,16000,False
scv1-010160,down/833a0279_nohash_1.wav,down,833a0279,training,down,5,recording,0,16000,16000,False
scv1-010161,down/834f03fe_nohash_0.wav,down,834f03fe,training,down,5,recording,0,16000,16000,False
scv1-010162,down/834f03fe_nohash_1.wav,down,834f03fe,training,down,5,recording,0,16000,16000,False
scv1-010163,down/834f03fe_nohash_2.wav,down,834f03fe,training,down,5,recording,0,16000,16000,False
scv1-010164,down/834f03fe_nohash_3.wav,down,834f03fe,training,down,5,recording,0,16000,16000,False
scv1-010165,down/834f03fe_nohash_4.wav,down,834f03fe,training,down,5,recording,0,16000,16000,False
scv1-010166,down/83f9c4ab_nohash_0.wav,down,83f9c4ab,training,down,5,recording,0,16000,16000,False
scv1-010167,down/840eab5a_nohash_0.wav,down,840eab5a,training,down,5,recording,0,16000,16000,False
scv1-010168,down/840eab5a_nohash_1.wav,down,840eab5a,training,down,5,recording,0,16000,16000,False
scv1-010169,down/840eab5a_nohash_2.wav,down,840eab5a,training,down,5,recording,0,16000,16000,False
scv1-010170,down/8442ea62_nohash_0.wav,down,8442ea62,training,down,5,recording,0,16000,16000,False
scv1-010171,down/8442ea62_nohash_1.wav,down,8442ea62,training,down,5,recording,0,16000,16000,False
scv1-010172,down/84999496_nohash_0.wav,down,84999496,training,down,5,recording,0,16000,16000,False
scv1-010173,down/84999496_nohash_1.wav,down,84999496,training,down,5,recording,0,16000,16000,False
scv1-010174,down/857366dd_nohash_0.wav,down,857366dd,training,down,5,recording,0,16000,16000,False
scv1-010175,down/8601f33b_nohash_0.wav,down,8601f33b,training,down,5,recording,0,10240,16000,False
scv1-010176,down/86b89661_nohash_0.wav,down,86b89661,training,down,5,recording,0,16000,16000,False
scv1-010177,down/86cb59b2_nohash_0.wav,down,86cb59b2,training,down,5,recording,0,16000,16000,False
scv1-010178,down/86f12ac0_nohash_0.wav,down,86f12ac0,training,down,5,recording,0,16000,16000,False
scv1-010179,down/87014d40_nohash_0.wav,down,87014d40,training,down,5,recording,0,16000,16000,False
scv1-010180,down/87728a88_nohash_0.wav,down,87728a88,training,down,5,recording,0,14118,16000,False
scv1-010181,down/87728a88_nohash_1.wav,down,87728a88,training,down,5,recording,0,16000,16000,False
scv1-010182,down/8781f4c1_nohash_0.wav,down,8781f4c1,training,down,5,recording,0,16000,16000,False
scv1-010183,down/87c62767_nohash_0.wav,down,87c62767,training,down,5,recording,0,14336,16000,False
scv1-010184,down/88120683_nohash_0.wav,down,88120683,training,down,5,recording,0,16000,16000,False
scv1-010185,down/8830e17f_nohash_0.wav,down,8830e17f,training,down,5,recording,0,16000,16000,False
scv1-010186,down/8830e17f_nohash_1.wav,down,8830e17f,training,down,5,recording,0,16000,16000,False
scv1-010187,down/8830e17f_nohash_2.wav,down,8830e17f,training,down,5,recording,0,16000,16000,False
scv1-010188,down/8830e17f_nohash_3.wav,down,8830e17f,training,down,5,recording,0,16000,16000,False
scv1-010189,down/8830e17f_nohash_4.wav,down,8830e17f,training,down,5,recording,0,16000,16000,False
scv1-010190,down/884ae8e1_nohash_0.wav,down,884ae8e1,training,down,5,recording,0,16000,16000,False
scv1-010191,down/884ae8e1_nohash_1.wav,down,884ae8e1,training,down,5,recording,0,16000,16000,False
scv1-010192,down/888a0c49_nohash_0.wav,down,888a0c49,training,down,5,recording,0,16000,16000,False
scv1-010193,down/888a0c49_nohash_1.wav,down,888a0c49,training,down,5,recording,0,16000,16000,False
scv1-010194,down/888a0c49_nohash_2.wav,down,888a0c49,training,down,5,recording,0,16000,16000,False
scv1-010195,down/888a0c49_nohash_3.wav,down,888a0c49,training,down,5,recording,0,16000,16000,False
scv1-010196,down/888a0c49_nohash_4.wav,down,888a0c49,training,down,5,recording,0,16000,16000,False
scv1-010197,down/88a487ce_nohash_0.wav,down,88a487ce,training,down,5,recording,0,16000,16000,False
scv1-010198,down/88a487ce_nohash_1.wav,down,88a487ce,training,down,5,recording,0,16000,16000,False
scv1-010199,down/88e90bc1_nohash_0.wav,down,88e90bc1,training,down,5,recording,0,16000,16000,False
scv1-010200,down/88e90bc1_nohash_1.wav,down,88e90bc1,training,down,5,recording,0,16000,16000,False
scv1-010201,down/88f3719f_nohash_0.wav,down,88f3719f,training,down,5,recording,0,16000,16000,False
scv1-010202,down/890e4ee2_nohash_0.wav,down,890e4ee2,training,down,5,recording,0,16000,16000,False
scv1-010203,down/890e4ee2_nohash_1.wav,down,890e4ee2,training,down,5,recording,0,16000,16000,False
scv1-010204,down/8931f494_nohash_0.wav,down,8931f494,training,down,5,recording,0,16000,16000,False
scv1-010205,down/89865a6f_nohash_0.wav,down,89865a6f,training,down,5,recording,0,12288,16000,False
scv1-010206,down/89ed36ab_nohash_0.wav,down,89ed36ab,training,down,5,recording,0,15702,16000,False
scv1-010207,down/89ed36ab_nohash_1.wav,down,89ed36ab,training,down,5,recording,0,10923,16000,False
scv1-010208,down/89ed36ab_nohash_2.wav,down,89ed36ab,training,down,5,recording,0,14336,16000,False
scv1-010209,down/8a0457c9_nohash_0.wav,down,8a0457c9,training,down,5,recording,0,16000,16000,False
scv1-010210,down/8a194ee6_nohash_0.wav,down,8a194ee6,training,down,5,recording,0,16000,16000,False
scv1-010211,down/8a194ee6_nohash_1.wav,down,8a194ee6,training,down,5,recording,0,16000,16000,False
scv1-010212,down/8a194ee6_nohash_2.wav,down,8a194ee6,training,down,5,recording,0,16000,16000,False
scv1-010213,down/8a194ee6_nohash_3.wav,down,8a194ee6,training,down,5,recording,0,16000,16000,False
scv1-010214,down/8aa35b0c_nohash_0.wav,down,8aa35b0c,training,down,5,recording,0,16000,16000,False
scv1-010215,down/8bf6acb9_nohash_0.wav,down,8bf6acb9,training,down,5,recording,0,14336,16000,False
scv1-010216,down/8c3c4715_nohash_0.wav,down,8c3c4715,training,down,5,recording,0,16000,16000,False
scv1-010217,down/8c7b691a_nohash_0.wav,down,8c7b691a,training,down,5,recording,0,14336,16000,False
scv1-010218,down/8c7c9168_nohash_0.wav,down,8c7c9168,training,down,5,recording,0,16000,16000,False
scv1-010219,down/8c888bbb_nohash_0.wav,down,8c888bbb,training,down,5,recording,0,16000,16000,False
scv1-010220,down/8d4cdc60_nohash_0.wav,down,8d4cdc60,training,down,5,recording,0,14336,16000,False
scv1-010221,down/8d4cdc60_nohash_1.wav,down,8d4cdc60,training,down,5,recording,0,12288,16000,False
scv1-010222,down/8d8d9855_nohash_0.wav,down,8d8d9855,training,down,5,recording,0,16000,16000,False
scv1-010223,down/8d8d9855_nohash_1.wav,down,8d8d9855,training,down,5,recording,0,16000,16000,False
scv1-010224,down/8d9cc260_nohash_0.wav,down,8d9cc260,training,down,5,recording,0,16000,16000,False
scv1-010225,down/8d9cc260_nohash_1.wav,down,8d9cc260,training,down,5,recording,0,16000,16000,False
scv1-010226,down/8dd24423_nohash_0.wav,down,8dd24423,training,down,5,recording,0,16000,16000,False
scv1-010227,down/8dd24423_nohash_1.wav,down,8dd24423,training,down,5,recording,0,16000,16000,False
scv1-010228,down/8dd788d8_nohash_0.wav,down,8dd788d8,training,down,5,recording,0,16000,16000,False
scv1-010229,down/8dd788d8_nohash_1.wav,down,8dd788d8,training,down,5,recording,0,16000,16000,False
scv1-010230,down/8dd788d8_nohash_2.wav,down,8dd788d8,training,down,5,recording,0,16000,16000,False
scv1-010231,down/8e05039f_nohash_0.wav,down,8e05039f,training,down,5,recording,0,16000,16000,False
scv1-010232,down/8e05039f_nohash_1.wav,down,8e05039f,training,down,5,recording,0,16000,16000,False
scv1-010233,down/8e05039f_nohash_2.wav,down,8e05039f,training,down,5,recording,0,16000,16000,False
scv1-010234,down/8e05039f_nohash_3.wav,down,8e05039f,training,down,5,recording,0,16000,16000,False
scv1-010235,down/8e05039f_nohash_4.wav,down,8e05039f,training,down,5,recording,0,16000,16000,False
scv1-010236,down/8e884ec4_nohash_0.wav,down,8e884ec4,training,down,5,recording,0,16000,16000,False
scv1-010237,down/8ea22de7_nohash_0.wav,down,8ea22de7,training,down,5,recording,0,16000,16000,False
scv1-010238,down/8eb4a1bf_nohash_0.wav,down,8eb4a1bf,training,down,5,recording,0,16000,16000,False
scv1-010239,down/8eb4a1bf_nohash_1.wav,down,8eb4a1bf,training,down,5,recording,0,16000,16000,False
scv1-010240,down/8eb4a1bf_nohash_2.wav,down,8eb4a1bf,training,down,5,recording,0,16000,16000,False
scv1-010241,down/8eb4a1bf_nohash_3.wav,down,8eb4a1bf,training,down,5,recording,0,16000,16000,False
scv1-010242,down/8eb4a1bf_nohash_4.wav,down,8eb4a1bf,training,down,5,recording,0,16000,16000,False
scv1-010243,down/8ed25ef8_nohash_0.wav,down,8ed25ef8,training,down,5,recording,0,16000,16000,False
scv1-010244,down/8ed25ef8_nohash_1.wav,down,8ed25ef8,training,down,5,recording,0,16000,16000,False
scv1-010245,down/8ed25ef8_nohash_2.wav,down,8ed25ef8,training,down,5,recording,0,16000,16000,False
scv1-010246,down/8f0d3c27_nohash_0.wav,down,8f0d3c27,training,down,5,recording,0,16000,16000,False
scv1-010247,down/8f3f252c_nohash_0.wav,down,8f3f252c,training,down,5,recording,0,16000,16000,False
scv1-010248,down/8f3f252c_nohash_1.wav,down,8f3f252c,training,down,5,recording,0,14861,16000,False
scv1-010249,down/8f4c551f_nohash_0.wav,down,8f4c551f,training,down,5,recording,0,16000,16000,False
scv1-010250,down/8f4c551f_nohash_1.wav,down,8f4c551f,training,down,5,recording,0,16000,16000,False
scv1-010251,down/8f4c551f_nohash_2.wav,down,8f4c551f,training,down,5,recording,0,16000,16000,False
scv1-010252,down/8f4c551f_nohash_3.wav,down,8f4c551f,training,down,5,recording,0,16000,16000,False
scv1-010253,down/8f4c551f_nohash_4.wav,down,8f4c551f,training,down,5,recording,0,16000,16000,False
scv1-010254,down/8ff44869_nohash_0.wav,down,8ff44869,training,down,5,recording,0,16000,16000,False
scv1-010255,down/8ff44869_nohash_1.wav,down,8ff44869,training,down,5,recording,0,16000,16000,False
scv1-010256,down/8ff44869_nohash_2.wav,down,8ff44869,training,down,5,recording,0,16000,16000,False
scv1-010257,down/9080f6d3_nohash_0.wav,down,9080f6d3,training,down,5,recording,0,16000,16000,False
scv1-010258,down/9080f6d3_nohash_1.wav,down,9080f6d3,training,down,5,recording,0,16000,16000,False
scv1-010259,down/9080f6d3_nohash_2.wav,down,9080f6d3,training,down,5,recording,0,16000,16000,False
scv1-010260,down/90b0b91a_nohash_0.wav,down,90b0b91a,training,down,5,recording,0,16000,16000,False
scv1-010261,down/918a2473_nohash_0.wav,down,918a2473,training,down,5,recording,0,16000,16000,False
scv1-010262,down/918a2473_nohash_1.wav,down,918a2473,training,down,5,recording,0,16000,16000,False
scv1-010263,down/918a2473_nohash_2.wav,down,918a2473,training,down,5,recording,0,16000,16000,False
scv1-010264,down/918a2473_nohash_3.wav,down,918a2473,training,down,5,recording,0,16000,16000,False
scv1-010265,down/918a2473_nohash_4.wav,down,918a2473,training,down,5,recording,0,16000,16000,False
scv1-010266,down/924c1a04_nohash_0.wav,down,924c1a04,training,down,5,recording,0,16000,16000,False
scv1-010267,down/924c1a04_nohash_1.wav,down,924c1a04,training,down,5,recording,0,16000,16000,False
scv1-010268,down/924c1a04_nohash_2.wav,down,924c1a04,training,down,5,recording,0,14336,16000,False
scv1-010269,down/92a9c5e6_nohash_0.wav,down,92a9c5e6,training,down,5,recording,0,16000,16000,False
scv1-010270,down/92a9c5e6_nohash_1.wav,down,92a9c5e6,training,down,5,recording,0,16000,16000,False
scv1-010271,down/92a9c5e6_nohash_2.wav,down,92a9c5e6,training,down,5,recording,0,16000,16000,False
scv1-010272,down/92a9c5e6_nohash_3.wav,down,92a9c5e6,training,down,5,recording,0,16000,16000,False
scv1-010273,down/92a9c5e6_nohash_4.wav,down,92a9c5e6,training,down,5,recording,0,16000,16000,False
scv1-010274,down/92b0a735_nohash_0.wav,down,92b0a735,training,down,5,recording,0,16000,16000,False
scv1-010275,down/92e17cc4_nohash_0.wav,down,92e17cc4,training,down,5,recording,0,16000,16000,False
scv1-010276,down/9385508d_nohash_0.wav,down,9385508d,training,down,5,recording,0,16000,16000,False
scv1-010277,down/94b5b397_nohash_0.wav,down,94b5b397,training,down,5,recording,0,16000,16000,False
scv1-010278,down/94e6864f_nohash_0.wav,down,94e6864f,training,down,5,recording,0,16000,16000,False
scv1-010279,down/951cac20_nohash_0.wav,down,951cac20,training,down,5,recording,0,16000,16000,False
scv1-010280,down/95218ce8_nohash_0.wav,down,95218ce8,training,down,5,recording,0,16000,16000,False
scv1-010281,down/95299b6c_nohash_0.wav,down,95299b6c,training,down,5,recording,0,16000,16000,False
scv1-010282,down/953fe1ad_nohash_0.wav,down,953fe1ad,training,down,5,recording,0,16000,16000,False
scv1-010283,down/953fe1ad_nohash_1.wav,down,953fe1ad,training,down,5,recording,0,16000,16000,False
scv1-010284,down/953fe1ad_nohash_2.wav,down,953fe1ad,training,down,5,recording,0,16000,16000,False
scv1-010285,down/953fe1ad_nohash_3.wav,down,953fe1ad,training,down,5,recording,0,16000,16000,False
scv1-010286,down/953fe1ad_nohash_4.wav,down,953fe1ad,training,down,5,recording,0,16000,16000,False
scv1-010287,down/96105282_nohash_0.wav,down,96105282,training,down,5,recording,0,16000,16000,False
scv1-010288,down/9637f43f_nohash_0.wav,down,9637f43f,training,down,5,recording,0,16000,16000,False
scv1-010289,down/9637f43f_nohash_1.wav,down,9637f43f,training,down,5,recording,0,16000,16000,False
scv1-010290,down/96a48d28_nohash_0.wav,down,96a48d28,training,down,5,recording,0,16000,16000,False
scv1-010291,down/96a48d28_nohash_1.wav,down,96a48d28,training,down,5,recording,0,16000,16000,False
scv1-010292,down/96a48d28_nohash_2.wav,down,96a48d28,training,down,5,recording,0,16000,16000,False
scv1-010293,down/96a48d28_nohash_3.wav,down,96a48d28,training,down,5,recording,0,16000,16000,False
scv1-010294,down/96a48d28_nohash_4.wav,down,96a48d28,training,down,5,recording,0,16000,16000,False
scv1-010295,down/96ab6565_nohash_0.wav,down,96ab6565,training,down,5,recording,0,16000,16000,False
scv1-010296,down/96ab6565_nohash_1.wav,down,96ab6565,training,down,5,recording,0,16000,16000,False
scv1-010297,down/96ab6565_nohash_2.wav,down,96ab6565,training,down,5,recording,0,16000,16000,False
scv1-010298,down/96ab6565_nohash_3.wav,down,96ab6565,training,down,5,recording,0,16000,16000,False
scv1-010299,down/96ab6565_nohash_4.wav,down,96ab6565,training,down,5,recording,0,16000,16000,False
scv1-010300,down/96c66ab7_nohash_0.wav,down,96c66ab7,training,down,5,recording,0,16000,16000,False
scv1-010301,down/96c66ab7_nohash_1.wav,down,96c66ab7,training,down,5,recording,0,16000,16000,False
scv1-010302,down/96cd0255_nohash_0.wav,down,96cd0255,training,down,5,recording,0,16000,16000,False
scv1-010303,down/96cd0255_nohash_1.wav,down,96cd0255,training,down,5,recording,0,16000,16000,False
scv1-010304,down/96d5276f_nohash_0.wav,down,96d5276f,training,down,5,recording,0,11889,16000,False
scv1-010305,down/96d5276f_nohash_1.wav,down,96d5276f,training,down,5,recording,0,16000,16000,False
scv1-010306,down/9712cce0_nohash_0.wav,down,9712cce0,training,down,5,recording,0,15702,16000,False
